Unnamed: 0,性別,年齡,表情,Unnamed: 4,productName,productURL,tempTcode,time(s)
,1,2,2,,大研生醫 B群緩釋錠-添加五味子.牛磺酸(30錠/盒),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8496459&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-bqbp_normal_1699917479_22335738,3,27
,1,4,1,,亞培 安素原味237ml x30入 x3箱(提升保護力、增強體力、蛋白質幫助肌肉生長),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7211344&str_category_code=1205300007&mdiv=1205300000-bt_2_093_01-bt_2_093_01_e16&ctype=B&sourcePageType=4,3,43
,1,2,4,,享食尚 黃金益生菌-孅PLUS x3盒(30包/盒),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8199544&str_category_code=1203300216&mdiv=1203300000-bt_2_106_01-bt_2_106_01_e15&ctype=B&sourcePageType=4,3,22
,0,2,5,,享食尚 黃金益生菌-孅PLUS x2盒(30包/盒),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7990186&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-0ctr_normal_1699917813_22305315,3,53
,1,2,3,,達摩本草 五國專利300億ABC益生菌 10入組(30包/盒）（共300包),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8352339&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,19
,1,2,6,,善存 3效順暢益生菌粉末顆粒 2盒組(40包/盒),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8920482&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,29
,0,2,4,,Movenpick 莫凡彼 100%純天然500ML冰淇淋任選3盒-冷凍配送(瑞士原裝進口),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10922426&str_category_code=2000201190&mdiv=2000200000-bt_2_093_02-bt_2_093_02_e86&ctype=B&sourcePageType=4,3,30
,0,2,5,,Haagen-Dazs 哈根達斯 迷你杯/雪糕 12入組 綜合賣場(迷你杯100ml/雪糕80ml x 12),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9875035&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,130
,0,2,3,,ROASTA咖啡 冷研無糖黑咖啡455mlx24入+4入組(共28入),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11812730&str_category_code=2000301214&mdiv=2000300000-bt_2_092_02-bt_2_092_02_e6&ctype=B&sourcePageType=4,3,163
,0,2,4,,Coffee Z 精品濾掛咖啡．綜合風味(10gx60入/盒)(湛盧咖啡監製),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11561107&str_category_code=2002000183&ctype=B&Area=DgrpCategory&sourcePageType=4,3,23
,0,2,5,,暖窩咖啡 中焙 甜蜜情人 配方咖啡 濾掛咖啡包(12gx10入/盒 精品咖啡 濾掛咖啡),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10710067&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-jd2v_normal_1699918080_5120749,3,35
,1,2,2,,Casa 卡薩 嚴選綜合濾掛式咖啡100入(9g/入；義式特調/藍山/曼巴/巴西/曼特寧；五款風味各20入),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8065220&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,54
,1,2,1,,Casa卡薩 世界莊園單品濾掛咖啡綜合100入(8gx25入;薇薇特南果/尼加拉瓜/蘇門答臘/衣索比亞),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7005417&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,80
,1,2,4,,湛盧咖啡 經典獨家．綜合風味 手沖精品濾掛式咖啡．2盒組(11gx40包/盒),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10512676&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,44
,0,4,5,,暖窩咖啡 中焙 甜蜜情人 配方咖啡 濾掛咖啡包(12gx10入/盒 精品咖啡 濾掛咖啡),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10710067&mdiv=411412,3,188
,0,4,6,,Cozyhouse 暖窩 中焙 甜蜜情人 配方咖啡 濾掛咖啡包(12g x 10入/盒),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11684227&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-f54w_normal_1699918156_22315801,3,243
,1,4,4,,UCC 職人系列典藏/炭燒/法式風味濾掛式咖啡6盒組(8gx12入/盒;共72入),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8986416&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,342
,0,4,3,,cama cafe 鎖香煎焙濾掛式咖啡綜合口味2盒組(8gx40入/盒;共80入),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5914457&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,22
,1,3,2,,即期品 cama cafe 冷萃浸泡式咖啡-蔗香茶韻(10gx8入),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9224677&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-xp90_normal_1699918229_3273125,3,23
,0,3,4,,彩花蜜 台灣龍眼蜂蜜3000gX1桶,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3650760&str_category_code=2006100363&mdiv=2006100000-bt_2_091_01-bt_2_091_01_e16&ctype=B&sourcePageType=4,3,43
,1,3,5,,爭鮮 爭鮮自製燻鮭3包組(100g/包),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11358524&str_category_code=4400400153&sourcePageType=4,3,74
,1,3,6,,RealShop 日本青森toki土歧36-40粒頭1.6kg±10%x2盒(6顆/盒x2盒 水蜜桃蘋果 真食材本舖 雙11限定),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11927255&str_category_code=4400600128&sourcePageType=4,3,18
,1,3,5,,RealShop 日本青森toki土歧28-32粒頭4kg±10%x1盒(11-13顆禮盒_水蜜桃蘋果)雙11限定,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11992449&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,105
,1,3,4,,RealShop 青森Toki蘋果4顆＋日本弘前蜜富士4顆+韓國梨4 12顆共4.5kg±10%x1盒 日韓禮盒(雙11限定),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10909452&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,3,165
,1,2,3,,Siroca 自動研磨咖啡機 SC-A3510S(銀色),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11975524&str_category_code=2900500111&mdiv=2900500000-bt_2_106_08-bt_2_106_08_e8&ctype=B&sourcePageType=4,1,24
,0,2,3,,Philips 飛利浦 全自動義式咖啡機 香檳金(EP3246/84),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8038624&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,1,45
,0,2,2,,Russell Hobbs 羅素 全自動研磨咖啡機(20060-56TW),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7255267&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,1,89
,0,2,1,,Philips 飛利浦 全自動義式咖啡機 香檳金(EP3246/84),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8038624&mdiv=411412,1,93
,0,2,2,,TCL 55型 4K QLED 120Hz DLG Google TV 量子智能連網顯示器(55C645-基本安裝),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11679460&str_category_code=2907300016&mdiv=2907300000-bt_2_092_01-bt_2_092_01_e12&ctype=B&sourcePageType=4,1,72
,0,2,6,,SAMSUNG 三星 55型4K OLED智慧連網 144Hz 液晶顯示器(QA55S95CAXXZW),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11488188&str_category_code=2906900002&mdiv=2906900000-bt_2_109_06-bt_2_109_06_e7&ctype=B&sourcePageType=4,1,30
,0,2,6,,SAMSUNG 三星 77型4K OLED智慧連網 144Hz 液晶顯示器(QA77S90CAXXZW),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11488324&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-0ctr_normal_1699918808_22315131,1,81
,0,2,6,,TOSHIBA 東芝 58型六真色PRO杜比視界全景聲4K安卓液晶顯示器(58C350KT),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9852678&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,1,99
,0,3,6,,Philips 飛利浦 75吋 4K MiniLED量子點Android顯示器(75PML9506),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10913260&str_category_code=2907300029&mdiv=2907300000-bt_2_092_01-bt_2_092_01_e21&ctype=B&sourcePageType=4,1,29
,0,3,6,,Google Chromecast(支援 Google TV 4K/聯強國際公司貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11020579&str_category_code=2913000860&mdiv=2913000000-bt_2_216_01-bt_2_216_01_e13&ctype=B&sourcePageType=4,1,73
,0,3,5,,Nintendo 任天堂 Switch電光藍紅Joy-Con續航力加強版主機內含 Switch 運動(台灣公司貨),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10808538&str_category_code=2900100353&sourcePageType=4,1,27
,0,3,4,,SONY 索尼 PS5 光碟版主機(CFI-1218A01),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11023988&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,1,74
,0,3,3,,Ms.elec 米嬉樂 冰熱奇蹟美顏儀 CH-002(兩色任選/臉眼兩用/導入儀/美容儀/促進吸收),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8084836&str_category_code=2900200203&mdiv=2900200000-bt_2_106_04-bt_2_106_04_e1&ctype=B&sourcePageType=4,1,88
,1,4,2,,SAMPO聲寶 冰晶熱敷美容儀+微震動美顏儀(1510+1512),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3993570&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-0ctr_normal_1699918951_22316489,1,71
,1,4,4,,Lisscode 42°C / 10°C 喚膚溫冷美顏器,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5413760&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-bqbp_normal_1699918963_22350616,1,96
,1,4,5,,PANATEC 沛莉緹 冰熱保濕清潔緊致SPA美容導入儀(K-260),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5607373&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,1,407
,0,4,1,,TRYME詩朵 2in1溫熱SPA貝殼機(貝殼機),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10829373&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,1,25
,1,4,2,,TRYME 詩朵 24K金 2in1溫熱SPA貝殼機 蒂芙綠(貝殼機/美容儀),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11661586&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-8r3h_normal_1699919037_56428771,1,156
,1,4,3,,TRYME 詩朵 24K金 2in1溫熱SPA貝殼機 緋豔紅(貝殼機/美容儀),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11243331&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-tk7m_normal_1699919052_79020216,1,47
,0,4,6,,Natural Balance 低敏羊肉糙米成犬配方 4.5lbs/2.04kg(狗糧、狗飼料、狗乾糧),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4294461&str_category_code=4700200269&sourcePageType=4,9,61
,0,4,5,,Natural Balance LID低敏羊肉糙米成犬配方小顆粒-12磅(WDJ首選推薦 單一肉源 狗飼料),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6224430&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-tk7m_normal_1699919116_79020824,9,80
,0,4,4,,TOMA-PRO 優格 經典系列狗飼料-羊肉+米/雞肉+米 13.6 公斤(成犬 幼犬 高齡犬 老犬 全齡犬),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9680523&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,9,51
,1,4,3,,LCB 藍帶廚坊 L.I.D.狗糧 2包超值組 活力挑嘴犬10kg+高能挑嘴犬10kg(成犬 老犬 熟齡犬 狗飼料 寵物飼料),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10641655&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-0334_normal_1699919167_22328669,9,34
,1,4,2,,葛莉思 犬食-牛肉大餐15KG(膳纖腸道健康配方 狗飼料 狗糧 寵物飼料 狗乾糧),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=2563371&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,9,83
,1,4,2,, RoLife簡約生活 天然環保豆腐貓砂6L-8包組,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8049218&str_category_code=4700100120&mdiv=4700100000-bt_2_093_02-bt_2_093_02_e40&ctype=B&sourcePageType=4,9,208
,1,4,3,,ODOUT 臭味滾 細抗臭豆腐貓砂2.0mm 6L-六包組,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8760572&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,9,301
,1,4,6,,愛寵 超極細豆腐貓砂6L-6入組,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7251446&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-pgd9_normal_1699919288_3279541,9,355
,1,2,5,,RoLife簡約生活 天然環保豆腐貓砂6L-8包組,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8049218&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-0w93_normal_1699919306_56375720,9,256
,0,3,4,,小白執事 豆腐貓砂18L-3入組,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6685646&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-z90n_normal_1699919346_5141252,9,277
,0,4,5,,KOBA 寵物專用航空箱/外出籠(寵物專用航空箱/籠子/運輸籠/貓咪外出籠/寵物託運箱/外出提籠),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10707651&str_category_code=4700800030&mdiv=4700800000-bt_2_092_02-bt_2_092_02_e21&ctype=B&sourcePageType=4,9,36
,0,2,6,,MY PET 寵物天窗外出箱(鐵網航空箱外出籠),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10418889&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-rsj3_normal_1699919388_22331297,9,47
,0,2,5,,CATIDEA 貓樂適 寵物航空箱600型 CA-XL(上開式運輸籠/天窗型外出籠/手提箱/上掀式提籠),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10907618&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-4b7q_normal_1699919457_3277694,9,33
,0,3,6,,Glolux 北美品牌 16W 高亮度LED燈泡 E27-8入組(白光/黃光),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10596456&str_category_code=5200400152&mdiv=5200400000-bt_2_106_01-bt_2_106_01_e8&ctype=B&sourcePageType=4,9,90
,1,3,5,,Philips 飛利浦 LED Stick 9W E27 超廣角燈泡(白光/黃光任選),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7875490&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-m2hk_normal_1699919486_3283007,9,82
,1,3,6,,Philips 飛利浦 11W LED燈泡 E27(12入組),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8444240&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,9,62
,1,3,6,,Everlight 億光 8入組 13W二代高光效 LED燈泡 全電壓 球泡燈(白光/黃光/自然光),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9702164&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,9,17
,1,3,6,,五月花 新柔韌抽取式衛生紙(110抽x12包x6袋),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=3252331&str_category_code=3900100054&mdiv=3900100000-bt_2_106_04-bt_2_106_04_e1&ctype=B&sourcePageType=4,9,36
,1,3,6,, Kleenex 舒潔 絲絨舒膚抽取衛生紙110抽x60包/箱,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10047232&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,9,83
,0,3,1,,好自在雙11限定超殺組 買6送6 液體衛生棉12入(24cm/27cm/34cm 100片+清新浄味款24cm/27cm/31.7cm 18片),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11659509&str_category_code=4500100286&mdiv=4500100000-bt_2_106_01-bt_2_106_01_e1&ctype=B&sourcePageType=4,3,106
,0,3,6,,好自在-嘗鮮推薦 液體衛生棉6入組(24cm/27cm/34cm x 50片+幻彩液體衛生棉 24cm/27cm/31.7cm x 9片),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10576024&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-b63g_normal_1699919583_3285931,3,35
,0,3,5,,Bref 妙力 懸掛式馬桶清潔球50g*2x10組/箱(海洋/薰衣草/花香/麝香薄荷 4款任選),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9738950&str_category_code=3900600624&mdiv=3900600000-bt_2_106_01-bt_2_106_01_e8&ctype=B&sourcePageType=4,9,61
,0,3,6,,3M 百利免手洗魔布拖把雙纖升級版-公主白1桿3布,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9623731&str_category_code=3900500010&mdiv=3900500000-bt_2_092_05-bt_2_092_05_e12&ctype=B&sourcePageType=4,9,88
,0,3,4,,驅塵氏 靜電除塵紙超值包(25張/包-4包/組),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7115399&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,9,52
,0,3,3,,茶樹莊園Xmomo獨家 茶樹小蘇打洗碗精補充包8入(1000g/入-8入/箱-箱購),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11060505&str_category_code=3901100010&mdiv=3901100000-bt_2_106_02-bt_2_106_02_e15&ctype=B&sourcePageType=4,9,38
,1,3,5,,厚禮樹 洪易 HungYi/中秋瓷器禮盒/2019 豬事圓滿(洪易),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11414234&str_category_code=2802400133&mdiv=2802400000-bt_2_106_01-bt_2_106_01_e15&ctype=B&sourcePageType=4,8,98
,1,3,6,,ONE HOUSE 防潑水加厚貓抓彈力沙發套(三人座),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6885316&str_category_code=4801300010&mdiv=4801300010-bt_9_002_01&ctype=B&Area=DgrpCategory&sourcePageType=4,8,44
,1,4,4,,嵐楓居家 真心玩簡單彈性柔軟沙3人發套(贈抱枕套1個),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6205828&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,645
,0,4,3,,小銅板 超彈力沙發套-3人座-L尺寸(97-160號-多款可選),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7442263&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,38
,0,4,3,,小銅板 超彈力印花沙發套-3人座-L尺寸(3-97號-多款可選),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8090766&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-68zv_normal_1699919888_5146466,8,90
,1,2,3,,巴芙洛 侘寂風時尚水晶絨地毯140*200CM加大地毯/買就送地毯清潔劑(保溫保暖/侘寂風地毯/踏墊),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7147859&str_category_code=4801400015&sourcePageType=4,8,87
,0,2,4,,BUNNY LIFE 邦妮生活館 北歐風舒柔水晶絨地毯-120x160cm,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7578007&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-pgd9_normal_1699919920_3285165,8,35
,0,2,5,,西格傢飾 現代簡約水晶絨地毯140x200cm(加大地毯 防滑 地墊 沙發 遊戲墊 可機洗/保溫保暖),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11231788&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,76
,1,2,6,,200x240CM 素面特大大地墊 超回彈優質珊瑚絨厚實地墊 地毯 腳踏墊 吸水地墊,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5969196&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,45
,1,2,6,,幸福揚邑 舒壓長毛羊絲絨超軟防滑吸水地墊地毯-共七色(80x160cm/保溫保暖),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4497321&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-0334_normal_1699919966_22335603,8,60
,1,2,6,,BUNNY LIFE 邦妮生活館 北歐風舒柔水晶絨地毯-120x160cm,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7578007&mdiv=411412,8,62
,1,3,6,,西格傢飾 現代簡約水晶絨地毯140x200cm(加大地毯 防滑 地墊 沙發 遊戲墊 可機洗/保溫保暖),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11231788&mdiv=411412,8,18
,0,3,6,,House Deco 吾所飾室 侘寂風新生軟絨仿羊絨地毯100*160cm(仿羊絨客廳臥室床邊毯家用現代簡約吸水地毯),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10521069&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-tk7m_original_1699920009_79028792,8,66
,0,3,6,,ISHUR伊舒爾 買1送1 石墨烯乳膠枕/石墨烯乳膠獨立筒枕 任選(贈天絲枕套2入/石墨烯/遠紅外線/枕頭),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8874795&str_category_code=4800200153&mdiv=4800200000-bt_2_092_05-bt_2_092_05_e81&ctype=B&sourcePageType=4,8,10
,0,3,6,,LooCa 買1送1 護頸深度睡眠乳膠枕頭(多款任選-雙11限定),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5227971&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,205
,0,2,6,,LooCa 買1送1 護頸深度睡眠乳膠枕(五款任選-速),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8071486&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,56
,0,2,1,,Ashley House 42面寬可拆式抽屜式五層收納櫃-附輪(收納箱 簽),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6322661&str_category_code=1804000405&mdiv=1804000000-bt_2_106_01-bt_2_106_01_e8&ctype=B&sourcePageType=4,8,70
,1,2,2,,ONE HOUSE 72L 萬向輪折疊四層收納櫃(2組),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10527793&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-p90m_original_1699920106_3276423,8,63
,0,2,3,,72L特大號圓扣型三門折疊收納箱5入(附輪收納箱 折疊收納箱 收納箱 摺疊收納 收納 折疊箱),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10940264&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-f54w_original_1699920110_22334265,8,73
,0,4,5,,V. GOOD 小號透灰款多功能附輪雙門折疊收納箱2入(收納箱 折疊箱 整理盒 收納),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10391649&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-tk7m_original_1699920121_79029976,8,100
,0,4,5,,ONE HOUSE 阪原露營桌板折疊收納箱-中款2入/大款1入,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8459190&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,28
,0,4,6,,H&D 東稻家居 MODERN DECO麥西蒙日式多功能收納沙發床-5色(沙發床 收納沙發 收納 皮沙發 布沙發),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6147058&str_category_code=1800100137&ctype=B&Area=DgrpCategory&sourcePageType=4,8,30
,1,4,5,,H&D 東稻家居 日式簡約布質沙發床(日式 三色),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=2956661&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,64
,1,4,5,,ASSARI 露西台塑南亞貓抓皮沙發床(168cm),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6276928&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,45
,1,4,6,,RICHOME 利茲工業風皮面沙發床/雙人沙發/皮沙發(可躺可坐可臥多功能),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4425927&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-vdv7_original_1699920231_56498706,8,88
,1,4,5,,ASSARI 露西台塑南亞貓抓皮沙發床(168cm),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6276928&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,453
,1,4,4,,多瓦娜 佛萊迪機能型收納沙發床/二色,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6362715&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,8,25
,0,3,6,,IHouse 達芙 貓抓皮魔術擺放L型沙發 3人+腳椅,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6672471&cid=recitri&oid=BfG&mdiv=goodsDetail_momoshop-av-&ctype=B&recomd_id=rgc-m9bl_original_1699920262_5142207,8,94
,0,3,5,,Waymax X7-pro-max電動滑板車,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11233762&str_category_code=4100400190&mdiv=4100400000-bt_2_109_01-bt_2_109_01_e26&ctype=B&sourcePageType=4,10,99
,1,3,4,,CARSCAM LED大燈鋁合金超輕量折疊電動滑板車,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=7153876&recomd_id=hotSale&cid=recitri&oid=BfG&mdiv=&ctype=B,10,266
